Purpose,Period,AccessMode,SegID,LinkID,Direction,N,Mode,Name,LongName,RouteDir,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT,OD_Board,OD_Board_FromSkim_LCL,OD_Board_FromSkim_COR,OD_Board_FromSkim_BRT,OD_Board_FromSkim_EXP,OD_Board_FromSkim_LRT,OD_Board_FromSkim_CRT
All,pk,walk,0198_006.3,65531_65524,WB,  65531.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,      0.05,      0.05,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,pk,walk,0198_006.3,65524_71157,WB,  65524.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,      1.41,      1.41,         0,         0,         0,         0,         0,      1.27,      1.25,         0,         0,         0,         0,      0.02,      1.34,      1.33,         0,         0,         0,         0,      0.01
All,pk,walk,0198_006.3,71157_65513,WB,  71157.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_006.3,65513_65507,WB,  65513.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_005.9,65507_65505,WB,  65507.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,      0.87,      0.87,         0,         0,         0,         0,         0,      0.45,      0.45,         0,         0,         0,         0,         0,      0.66,      0.66,         0,         0,         0,         0,         0
All,pk,walk,0198_005.9,65505_65506,WB,  65505.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_005.4,65506_65508,WB,  65506.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,      0.34,      0.34,         0,         0,         0,         0,         0,      0.28,      0.28,         0,         0,         0,         0,         0,      0.31,      0.31,         0,         0,         0,         0,         0
All,pk,walk,0198_005.4,65508_65509,WB,  65508.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,      0.53,      0.53,         0,         0,         0,         0,         0,      1.72,      1.72,         0,         0,         0,         0,         0,      1.13,      1.13,         0,         0,         0,         0,         0
All,pk,walk,0198_005.3,65509_71090,WB,  65509.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,      0.33,      0.33,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0,      0.17,      0.17,         0,         0,         0,         0,         0
All,pk,walk,0198_005.3,71090_65494,WB,  71090.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,      0.71,      0.71,         0,         0,         0,         0,         0,      0.46,      0.46,         0,         0,         0,         0,         0,      0.59,      0.59,         0,         0,         0,         0,         0
All,pk,walk,0198_005.0,65494_71081,SB,  65494.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_004.4,71081_65443,SB,  71081.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,      0.25,      0.25,         0,         0,         0,         0,         0,      0.51,      0.51,         0,         0,         0,         0,         0,      0.38,      0.38,         0,         0,         0,         0,         0
All,pk,walk,0198_004.4,65443_65433,SB,  65443.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,      0.97,      0.97,         0,         0,         0,         0,         0,      0.88,      0.88,         0,         0,         0,         0,         0,      0.93,      0.93,         0,         0,         0,         0,         0
All,pk,walk,0198_004.4,65433_65414,SB,  65433.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_004.4,65414_65398,SB,  65414.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,pk,walk,0178_001.0,65398_65399,WB,  65398.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,      0.23,      0.23,         0,         0,         0,         0,         0,      0.11,      0.11,         0,         0,         0,         0,         0,      0.17,      0.17,         0,         0,         0,         0,         0
All,pk,walk,0178_000.7,65399_65400,WB,  65399.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0178_000.2,65400_65401,WB,  65400.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,      0.16,      0.16,         0,         0,         0,         0,         0,      0.67,      0.67,         0,         0,         0,         0,         0,      0.42,      0.42,         0,         0,         0,         0,         0
All,pk,walk,0178_000.2,65401_65402,WB,  65401.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,      0.03,      0.03,         0,         0,         0,         0,         0,      0.44,      0.44,         0,         0,         0,         0,         0,      0.24,      0.24,         0,         0,         0,         0,         0
All,pk,walk,0178_000.2,65402_65403,WB,  65402.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0178_000.2,65402_65403,WB,  65403.00,      4.00,M821_Psn,M821_Psn,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      3.08,      3.08,         0,         0,         0,         0,         0,      1.54,      1.54,         0,         0,         0,         0,         0
All,pk,walk,0178_000.2,65403_65402,EB,  65403.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.34,      0.34,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.17,      0.17,         0,         0,         0,         0,         0
All,pk,walk,0178_000.2,65402_65401,EB,  65402.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0178_000.2,65401_65400,EB,  65401.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.63,      0.63,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.32,      0.32,         0,         0,         0,         0,         0
All,pk,walk,0178_000.7,65400_65399,EB,  65400.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      1.17,      1.17,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0,      0.59,      0.59,         0,         0,         0,         0,         0
All,pk,walk,0178_001.0,65399_65398,EB,  65399.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_004.4,65398_65414,NB,  65398.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.32,      0.32,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0,      0.17,      0.17,         0,         0,         0,         0,         0
All,pk,walk,0198_004.4,65414_65433,NB,  65414.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.19,      0.19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0
All,pk,walk,0198_004.4,65433_65443,NB,  65433.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_004.4,65443_71081,NB,  65443.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,     13.89,     13.89,         0,         0,         0,         0,         0,      0.27,      0.27,         0,         0,         0,         0,         0,      7.08,      7.08,         0,         0,         0,         0,         0
All,pk,walk,0198_005.0,71081_65494,NB,  71081.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,     26.20,     26.20,         0,         0,         0,         0,         0,      0.11,      0.11,         0,         0,         0,         0,         0,     13.16,     13.16,         0,         0,         0,         0,         0
All,pk,walk,0198_005.3,65494_71090,EB,  65494.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_005.3,71090_65509,EB,  71090.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      3.60,      3.60,         0,         0,         0,         0,         0,      0.20,      0.20,         0,         0,         0,         0,         0,      1.90,      1.90,         0,         0,         0,         0,         0
All,pk,walk,0198_005.4,65509_65508,EB,  65509.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.52,      0.52,         0,         0,         0,         0,         0,      0.26,      0.26,         0,         0,         0,         0,         0
All,pk,walk,0198_005.4,65508_65506,EB,  65508.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      1.88,      1.88,         0,         0,         0,         0,         0,      0.36,      0.36,         0,         0,         0,         0,         0,      1.12,      1.12,         0,         0,         0,         0,         0
All,pk,walk,0198_005.9,65506_65505,EB,  65506.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.32,      0.32,         0,         0,         0,         0,         0,      0.16,      0.16,         0,         0,         0,         0,         0,      0.24,      0.24,         0,         0,         0,         0,         0
All,pk,walk,0198_005.9,65505_65507,EB,  65505.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      2.77,      2.77,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      1.39,      1.39,         0,         0,         0,         0,         0
All,pk,walk,0198_006.3,65507_65513,EB,  65507.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.64,      0.64,         0,         0,         0,         0,         0,      0.38,      0.38,         0,         0,         0,         0,         0,      0.51,      0.51,         0,         0,         0,         0,         0
All,pk,walk,0198_006.3,65513_71157,EB,  65513.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_006.3,71157_65524,EB,  71157.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_006.3,65524_65531,EB,  65524.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      2.09,      2.09,         0,         0,         0,         0,         0,      1.20,      1.20,         0,         0,         0,         0,         0,      1.65,      1.65,         0,         0,         0,         0,         0
All,pk,walk,0198_006.3,65531_65539,EB,  65531.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.04,      0.04,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,pk,walk,0198_007.6,65539_65556,EB,  65539.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_007.6,65556_65566,EB,  65556.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_007.6,65566_65580,EB,  65566.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,     17.69,     17.69,         0,         0,         0,         0,         0,      0.15,      0.15,         0,         0,         0,         0,         0,      8.92,      8.92,         0,         0,         0,         0,         0
All,pk,walk,0198_007.6,65580_65592,EB,  65580.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_007.6,65592_65603,EB,  65592.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_007.6,65603_65624,EB,  65603.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_008.7,65624_65627,EB,  65624.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      1.79,      1.79,         0,         0,         0,         0,         0,      0.41,      0.41,         0,         0,         0,         0,         0,      1.10,      1.10,         0,         0,         0,         0,         0
All,pk,walk,0198_008.9,65627_65631,NB,  65627.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_008.9,65631_65645,NB,  65631.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.85,      0.85,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.43,      0.43,         0,         0,         0,         0,         0
All,pk,walk,0198_009.1,65645_65672,NB,  65645.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.26,      0.26,         0,         0,         0,         0,         0,      0.15,      0.15,         0,         0,         0,         0,         0,      0.21,      0.21,         0,         0,         0,         0,         0
All,pk,walk,0198_009.5,65672_65687,NB,  65672.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      1.44,      1.44,         0,         0,         0,         0,         0,      0.48,      0.48,         0,         0,         0,         0,         0,      0.96,      0.96,         0,         0,         0,         0,         0
All,pk,walk,0198_009.5,65687_65695,NB,  65687.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_009.9,65695_71302,NB,  65695.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.40,      0.40,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0,      0.23,      0.23,         0,         0,         0,         0,         0
All,pk,walk,0198_009.9,71302_65775,NB,  71302.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_010.5,65775_71320,NB,  65775.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_010.5,71320_65875,NB,  71320.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_011.0,65875_65953,NB,  65875.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_011.5,65953_65983,NB,  65953.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0198_011.81,65983_66043,NB,  65983.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.96,      0.96,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0,      0.51,      0.51,         0,         0,         0,         0,         0
All,pk,walk,0198_011.81,66043_66061,NB,  66043.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      1.16,      1.16,         0,         0,         0,         0,         0,      0.38,      0.38,         0,         0,         0,         0,         0,      0.77,      0.77,         0,         0,         0,         0,         0
All,pk,walk,0156_000.0,66061_66102,NB,  66061.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      1.35,      1.35,         0,         0,         0,         0,         0,      0.25,      0.25,         0,         0,         0,         0,         0,      0.80,      0.80,         0,         0,         0,         0,         0
All,pk,walk,0156_000.2,66102_66112,NB,  66102.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.36,      0.36,         0,         0,         0,         0,         0,      0.07,      0.07,         0,         0,         0,         0,         0,      0.22,      0.22,         0,         0,         0,         0,         0
All,pk,walk,3062_000.0,66112_66111,EB,  66112.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,     12.89,     12.89,         0,         0,         0,         0,         0,      0.61,      0.61,         0,         0,         0,         0,         0,      6.75,      6.75,         0,         0,         0,         0,         0
All,pk,walk,3062_000.3,66111_66110,EB,  66111.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      1.17,      1.17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.59,      0.59,         0,         0,         0,         0,         0
All,pk,walk,3062_000.3,66110_66109,EB,  66110.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,pk,walk,3062_000.6,66109_66108,EB,  66109.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.99,      0.99,         0,         0,         0,         0,         0,      0.17,      0.17,         0,         0,         0,         0,         0,      0.58,      0.58,         0,         0,         0,         0,         0
All,pk,walk,2837_000.4,66108_66133,NB,  66108.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.60,      0.60,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0,      0.32,      0.32,         0,         0,         0,         0,         0
All,pk,walk,2837_000.4,66133_66142,NB,  66133.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      3.95,      3.95,         0,         0,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0,      2.03,      2.03,         0,         0,         0,         0,         0
All,pk,walk,2837_000.7,66142_66192,NB,  66142.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,2837_000.7,66192_66206,NB,  66192.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      1.72,      1.72,         0,         0,         0,         0,         0,      0.51,      0.51,         0,         0,         0,         0,         0,      1.12,      1.12,         0,         0,         0,         0,         0
All,pk,walk,2832_000.7,66206_66212,EB,  66206.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.22,      0.22,         0,         0,         0,         0,         0,      0.91,      0.91,         0,         0,         0,         0,         0,      0.57,      0.57,         0,         0,         0,         0,         0
All,pk,walk,2832_000.7,66212_66214,EB,  66212.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,2832_000.8,66214_66215,EB,  66214.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,2832_000.8,66215_66221,EB,  66215.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,2832_000.8,66221_66242,EB,  66221.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.24,      0.24,         0,         0,         0,         0,         0,      2.88,      2.88,         0,         0,         0,         0,         0,      1.56,      1.56,         0,         0,         0,         0,         0
All,pk,walk,2832_000.8,66242_66237,EB,  66242.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,2832_000.8,66237_66238,EB,  66237.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      2.66,      2.66,         0,         0,         0,         0,         0,      0.34,      0.34,         0,         0,         0,         0,         0,      1.50,      1.50,         0,         0,         0,         0,         0
All,pk,walk,2832_000.8,66238_66220,EB,  66238.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0051_000.6,66220_66248,NB,  66220.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0051_000.6,66248_66263,NB,  66248.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      5.49,      5.49,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0,      2.78,      2.78,         0,         0,         0,         0,         0
All,pk,walk,0051_000.6,66263_66273,NB,  66263.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      6.97,      6.97,         0,         0,         0,         0,         0,      0.20,      0.20,         0,         0,         0,         0,         0,      3.59,      3.59,         0,         0,         0,         0,         0
All,pk,walk,0051_001.0,66273_66302,NB,  66273.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0051_001.0,66302_71429,NB,  66302.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0051_001.6,71429_66339,NB,  71429.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0051_001.6,66339_66372,NB,  66339.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0051_001.6,66372_66393,NB,  66372.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      6.47,      6.47,         0,         0,         0,         0,         0,      0.17,      0.17,         0,         0,         0,         0,         0,      3.32,      3.32,         0,         0,         0,         0,         0
All,pk,walk,0051_002.4,66393_66434,NB,  66393.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0051_002.4,66434_66449,NB,  66434.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0089_327.7,66449_66473,NB,  66449.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0089_327.7,66473_66489,NB,  66473.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0089_327.7,66489_66506,NB,  66489.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0089_327.9,66506_66517,NB,  66506.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,3080_000.0,66517_66516,EB,  66517.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      6.74,      6.74,         0,         0,         0,         0,         0,      0.37,      0.37,         0,         0,         0,         0,         0,      3.56,      3.56,         0,         0,         0,         0,         0
All,pk,walk,3080_000.0,66516_66515,EB,  66516.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      3.11,      3.11,         0,         0,         0,         0,         0,      0.74,      0.74,         0,         0,         0,         0,         0,      1.93,      1.93,         0,         0,         0,         0,         0
All,pk,walk,3084_000.9,66515_66540,NB,  66515.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      4.94,      4.94,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0,      2.49,      2.49,         0,         0,         0,         0,         0
All,pk,walk,3084_000.9,66540_66560,NB,  66540.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      8.98,      8.98,         0,         0,         0,         0,         0,      0.22,      0.22,         0,         0,         0,         0,         0,      4.60,      4.60,         0,         0,         0,         0,         0
All,pk,walk,3084_001.3,66560_66582,NB,  66560.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,3084_001.3,66582_66600,NB,  66582.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,     39.06,     39.06,         0,         0,         0,         0,         0,      0.28,      0.28,         0,         0,         0,         0,         0,     19.67,     19.67,         0,         0,         0,         0,         0
All,pk,walk,3086_000.4,66600_66599,WB,  66600.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      1.56,      1.56,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0,      0.80,      0.80,         0,         0,         0,         0,         0
All,pk,walk,3086_000.4,66599_66603,WB,  66599.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      6.41,      6.41,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0,      3.21,      3.21,         0,         0,         0,         0,         0
All,pk,walk,0089_328.8,66603_66636,NB,  66603.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      2.71,      2.71,         0,         0,         0,         0,         0,      0.15,      0.15,         0,         0,         0,         0,         0,      1.43,      1.43,         0,         0,         0,         0,         0
All,pk,walk,0089_328.8,66636_66647,NB,  66636.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      9.72,      9.72,         0,         0,         0,         0,         0,      0.90,      0.90,         0,         0,         0,         0,         0,      5.31,      5.31,         0,         0,         0,         0,         0
All,pk,walk,0089_328.8,66647_66681,NB,  66647.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.01,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,pk,walk,0089_329.8,66681_66689,NB,  66681.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      4.35,      4.35,         0,         0,         0,         0,         0,      0.61,      0.61,         0,         0,         0,         0,         0,      2.48,      2.48,         0,         0,         0,         0,         0
