hh_id,participation_group,is_complete,is_survey_complete,num_days_complete,num_days_survey_complete,num_days_complete_weekday,num_days_survey_complete_weekday,num_complete_mon,num_survey_complete_mon,num_complete_tue,num_survey_complete_tue,num_complete_wed,num_survey_complete_wed,num_complete_thu,num_survey_complete_thu,num_complete_fri,num_survey_complete_fri,num_days_complete_weekend,num_days_survey_complete_weekend,num_complete_sat,num_survey_complete_sat,num_complete_sun,num_survey_complete_sun,signup_platform,diary_platform,first_travel_date,last_travel_date,num_people,num_participants,num_surveyable,num_adults,num_kids,num_workers,num_students,num_vehicles,num_trips,income_detailed,income_followup,income_broad,income_imputed,home_in_region,home_state,home_aog,home_mpo,home_county,home_puma_2012,home_puma_2022,home_bg_2010,home_bg_2020,sample_home_bg,sample_segment,university,student_housing,residence_months_1,residence_months_2,residence_months_3,residence_months_4,residence_months_5,residence_months_6,residence_months_7,residence_months_8,residence_months_9,residence_months_10,residence_months_11,residence_months_12,residence_dur,res_type,residence_rent_own,seasonal_res_state,seasonal_res_county,seasonal_res_bg_2020,seasonal_res_lon,seasonal_res_lat,seasonal_res_x,seasonal_res_y,num_bicycles,broadband,transit_more_1,transit_more_2,transit_more_3,transit_more_4,transit_more_5,transit_more_6,transit_more_7,transit_more_997,transit_more_999,transit_more_other,bike_more_1,bike_more_2,bike_more_3,bike_more_4,bike_more_5,bike_more_6,bike_more_7,bike_more_8,bike_more_996,bike_more_997,bike_more_other,completed_followon_hh,has_TuTh,has_MoFr,has_SaSu,tmp_seasonal_res_lon,tmp_seasonal_res_lat,chk_seasonal_res,segment_type_cleaned,seasonal_res_cleaned,seasonal_res_in_region_cleaned,residence_months_0_cleaned,hhsize_6cat,workers_4cat,num_months,num_vehicles_4cat,autosuf_wk,lifecycle,hh_children,hh_adults,hh_seniors,hh_weight_col_enrol,hh_weight,hCO_TAZID_USTMv3,hSUBAREAID_USTMv3,hCO_TAZID_USTMv4,hSUBAREAID_USTMv4
23075223,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,rmove,rmove,2023-03-26,2023-04-01,6,2,6,2,4,2,0,2,190,7,995,5,,1,49,MAG,MAG,49049,49004,49004,490490029011,490490029011,490490029011.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,995,995,,,,,,4,1,0,0,1,0,1,0,0,0,0,,1,1,1,1,1,1,0,0,0,0,,0,0,0,1,0,0,0,ABS,0,995,1,6,2,12,2,Sufficient,2,4,2,0,,,490845,1,490840,1
23177762,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-04-05,2023-04-05,3,2,3,2,1,2,1,2,8,5,995,3,"$50,000-$74,999",1,49,MAG,MAG,49049,49004,49004,490490029021,490490029021,490490029021.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,995,995,,,,,,2,2,1,1,0,1,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,ABS,0,995,1,3,2,12,2,Sufficient,2,1,2,0,,491.55487,490852,1,490841,1
23077106,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-02-28,2023-02-28,2,2,2,2,0,1,0,3,2,1,995,1,"Under $25,000",1,49,MAG,MAG,49049,49004,49004,490490029021,490490029021,490490029021.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,49,49049,490490020011.0,-111.66841,40.23621,443141.587580102,4454188.98834787,0,999,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,1,0,ABS,2,1,1,2,1,12,3,Sufficient,3,0,0,2,,105.16614,490852,1,490841,1
23160856,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-28,2023-03-28,5,3,5,3,2,3,1,1,26,6,995,4,"$75,000-$99,999",1,49,MAG,MAG,49049,49004,49004,490490030011,490490030011,490490030011.0,21,,995,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,995,995,,,,,,2,1,1,0,1,0,1,0,1,1,0,more padded comfortable seats bad back makes it painful to ride. more wheelchair friendly having a person to put on and off a ramp is archaic,1,0,0,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,ABS,0,995,1,5,3,12,1,Insufficient,2,2,3,0,,52.13559,490853,1,490842,1
23066289,9,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,rmove,rmove,2023-02-23,2023-03-01,4,2,4,2,2,1,0,2,95,999,5,5,,1,49,MAG,MAG,49049,49004,49004,490490030011,490490030011,490490030011.0,21,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,995,995,,,,,,2,2,0,0,0,0,1,0,0,0,1,,1,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,ABS,0,995,1,4,1,12,2,Sufficient,2,2,2,0,,,490853,1,490842,1
23076496,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-04-12,2023-04-12,1,1,1,1,0,1,0,1,8,3,995,2,"$25,000-$49,999",1,49,MAG,MAG,49049,49004,49004,490490030011,490490030011,490490030011.0,21,,995,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,995,995,,,,,,0,1,0,1,0,1,1,0,1,0,0,,1,1,0,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,42.037556,490853,1,490842,1
23186508,7,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,rmove,browser,2023-05-03,2023-05-03,8,2,8,2,6,3,0,2,48,4,995,2,"$25,000-$49,999",1,49,MAG,MAG,49049,49004,49004,490490030021,490490030022,490490030021.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,995,995,,,,,,6,2,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,1,worried about what other people think,1,1,1,0,0,0,0,ABS,0,995,1,6,3,12,2,Insufficient,2,6,2,0,,20.872461,490857,1,490843,1
23014522,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-03-09,2023-03-09,5,2,5,2,3,1,2,2,10,6,995,4,"$75,000-$99,999",1,49,MAG,MAG,49049,49004,49004,490490030021,490490030022,490490030021.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,995,995,,,,,,2,2,1,1,1,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,ABS,0,995,1,5,1,12,2,Sufficient,2,3,2,0,,280.64798,490857,1,490843,1
23194998,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-02-28,2023-02-28,1,1,1,1,0,0,0,1,0,4,995,2,"$25,000-$49,999",1,49,MAG,MAG,49049,49004,49004,490490030021,490490030022,490490030021.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,5,3,1,995,995,,,,,,0,1,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,0,995,1,1,0,12,1,Sufficient,3,0,0,1,,107.98673,490857,1,490843,1
23024226,5,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,call,call,2023-04-06,2023-04-06,1,1,1,1,0,0,0,2,1,5,995,3,"$50,000-$74,999",1,49,MAG,MAG,49049,49004,49004,490490030022,490490030021,490490030022.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,995,995,,,,,,1,1,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,0,995,1,1,0,12,2,Sufficient,3,0,0,1,,104.6791,490858,1,490844,1
23405544,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-05-11,2023-05-11,1,1,1,1,0,0,0,2,4,10,995,6,"$200,000 or more",1,49,MAG,MAG,49049,49004,49004,490490030022,490490030021,490490030022.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,995,995,,,,,,1,1,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,"Physical strenght prohibits use of bicycle for the distances I travel.  Weather, i.e. snow, rain, high heat also affects choice note to use bicyle",0,1,1,0,0,0,0,ABS,0,995,1,1,0,12,2,Sufficient,3,0,0,1,,391.63834,490858,1,490844,1
23279205,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-06-13,2023-06-13,2,2,2,2,0,2,0,2,9,6,995,4,"$75,000-$99,999",1,49,MAG,MAG,49049,49004,49004,490490029012,490490029015,,32,,995,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,995,995,,,,,,2,1,0,1,1,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,1,"If I were a man and didn&#x27;t have to worry about my hair looking nice, I&#x27;d be more inclined to bike. As it is, helmets and wind totally ruin women&#x27;s hairdos.",0,1,1,0,0,0,0,CBS,0,995,1,2,2,12,2,Sufficient,1,0,2,0,,145.73308,490842,1,490846,1
23396553,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-05-25,2023-05-25,6,5,5,6,0,3,1,3,4,7,995,5,"$100,000-$199,999",1,49,MAG,MAG,49049,49004,49004,490490029012,490490029015,490490029012.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,995,995,,,,,,3,5,0,1,0,1,0,1,0,0,0,,0,0,1,0,0,1,0,1,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,6,3,12,3,Sufficient,3,0,5,1,,598.1377,490843,1,490847,1
23073695,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-05-25,2023-05-25,3,3,3,3,0,2,1,3,17,6,995,4,"$75,000-$99,999",1,49,MAG,MAG,49049,49004,49004,490490029012,490490029015,490490029012.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,995,995,,,,,,3,1,0,1,1,0,1,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,ABS,0,995,1,3,2,12,3,Sufficient,1,0,3,0,,185.57147,490843,1,490847,1
23146193,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-04-12,2023-04-12,4,2,4,2,2,1,0,2,20,6,995,4,"$75,000-$99,999",1,49,MAG,MAG,49049,49004,49004,490490029023,490490029023,490490029023.0,21,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,995,995,,,,,,3,2,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,4,1,12,2,Sufficient,2,2,2,0,,26.636793,490850,1,490848,1
23243387,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-14,2023-03-14,2,2,2,2,0,2,2,2,12,2,995,1,"Under $25,000",1,49,MAG,MAG,49049,49004,49004,490490031052,490490031052,,31,Brigham Young University,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,995,995,,,,,,0,1,0,0,0,0,0,0,0,1,0,When weather is snowy and stops me from driving.,1,1,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,College,0,995,1,2,2,12,2,Sufficient,1,0,2,0,41.2567567567568,,490851,1,490849,1
23062752,9,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rmove,rmove,2023-03-14,2023-03-20,2,2,2,2,0,0,0,2,118,8,995,5,,1,49,MAG,MAG,49049,49004,49004,490490031052,490490031052,490490031052.0,21,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,995,995,,,,,,0,1,0,0,1,0,0,1,0,0,1,,0,0,0,0,0,1,0,0,1,0,,1,0,1,0,0,0,0,ABS,0,995,1,2,0,12,2,Sufficient,1,0,2,0,,,490851,1,490849,1
23044094,7,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,rmove,browser,2023-03-30,2023-03-30,2,2,2,2,0,2,0,1,1,5,995,3,"$50,000-$74,999",1,49,MAG,MAG,49049,49004,49004,490490031052,490490031052,490490031052.0,21,,995,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,995,995,,,,,,2,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,1,1,1,0,0,0,0,ABS,0,995,1,2,2,12,1,Insufficient,1,0,2,0,,72.738045,490854,1,490850,1
23176371,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-03-09,2023-03-09,2,2,2,2,0,1,0,1,6,2,995,1,"Under $25,000",1,49,MAG,MAG,49049,49004,49004,490490031052,490490031052,490490031052.0,21,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,995,995,,,,,,0,3,0,1,1,0,0,0,0,1,0,Transit service to Logan,1,0,0,0,1,0,0,0,0,0,,1,1,1,0,0,0,0,ABS,0,995,1,2,1,12,1,Sufficient,3,0,0,2,,22.327957,490854,1,490850,1
23082189,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-03-09,2023-03-09,4,4,4,4,0,4,1,6,23,6,995,4,"$75,000-$99,999",1,49,MAG,MAG,49049,49004,49004,490490031052,490490031052,490490031052.0,21,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,995,995,,,,,,2,1,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,1,Weather has a huge impact!,1,1,1,0,0,0,0,ABS,0,995,1,4,3,12,3,Sufficient,3,0,2,2,,106.9044,490854,1,490850,1
23063293,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-03-30,2023-03-30,2,2,2,2,0,1,0,2,11,6,995,4,"$75,000-$99,999",1,49,MAG,MAG,49049,49004,49004,490490031052,490490031052,490490031052.0,21,,995,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,995,995,,,,,,2,1,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,0,995,1,2,1,12,2,Sufficient,1,0,2,0,,16.68042,490854,1,490850,1
23002991,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-02-22,2023-02-22,4,2,4,2,2,3,0,2,8,7,995,5,"$100,000-$199,999",1,49,MAG,MAG,49049,49004,49004,490490031051,490490031051,490490031051.0,20,,995,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,995,995,,,,,,2,1,0,1,0,1,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,ABS,0,995,1,4,3,12,2,Insufficient,2,2,2,0,,48.42488,490855,1,490851,1
23070315,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-02-28,2023-02-28,2,2,2,2,0,2,0,2,3,4,995,2,"$25,000-$49,999",1,49,MAG,MAG,49049,49004,49004,490490031051,490490031051,490490031051.0,20,,995,1,1,1,1,1,1,1,1,1,1,1,1,5,3,2,995,995,,,,,,1,1,0,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,2,2,12,2,Sufficient,1,0,2,0,,47.010048,490855,1,490851,1
23064698,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-03-02,2023-03-02,5,2,5,2,3,1,0,3,2,5,995,3,"$50,000-$74,999",1,49,MAG,MAG,49049,49004,49004,490490031051,490490031051,490490031051.0,20,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,995,995,,,,,,3,4,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,5,1,12,3,Sufficient,2,3,2,0,,27.101582,490855,1,490851,1
23085712,2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,call,2023-03-09,2023-03-09,2,2,2,2,0,0,0,2,6,999,999,999,"$100,000-$199,999",1,49,MAG,MAG,49049,49004,49004,490490031041,490490031041,490490031041.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,995,995,,,,,,1,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,"Not on a hill, we live on a hill",0,1,1,0,0,0,0,ABS,0,995,1,2,0,12,2,Sufficient,3,0,0,2,,68.33114,490856,1,490852,1
23133687,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-03-16,2023-03-16,6,2,6,2,4,2,0,3,28,999,2,2,"$25,000-$49,999",1,49,MAG,MAG,49049,49004,49004,490490029014,490490029013,490490029012.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,995,995,,,,,,3,2,1,1,1,1,1,1,1,0,0,,0,1,0,0,0,0,0,0,0,1,Too many groceries to fit on a bicycle.,0,1,1,0,0,0,0,ABS,0,995,1,6,2,12,3,Sufficient,2,4,2,0,,212.43814,490866,1,490856,1
23112750,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-03-23,2023-03-23,2,2,2,2,0,2,0,1,4,4,995,2,"$25,000-$49,999",1,49,MAG,MAG,49049,49004,49004,490490029023,490490029023,490490029023.0,21,,995,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,995,995,,,,,,1,5,1,1,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,2,2,12,1,Insufficient,1,0,2,0,,76.19096,490848,1,490857,1
23206385,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-15,2023-03-15,5,2,5,2,3,1,1,3,0,1,995,1,"Under $25,000",1,49,MAG,MAG,49049,49004,49004,490490029023,490490029023,,31,Brigham Young University,2,1,1,1,1,0,0,0,0,0,0,0,0,2,3,2,995,995,,,,,,2,2,0,0,0,0,1,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,,0,1,1,0,0,0,0,College,0,995,0,5,1,12,3,Sufficient,2,3,2,0,41.2567567567568,,490848,1,490857,1
23093418,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,rmove,rmove,2023-03-26,2023-04-01,2,2,2,2,0,2,0,2,89,5,995,3,,1,49,MAG,MAG,49049,49004,49004,490490029023,490490029023,490490029023.0,21,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,995,995,,,,,,1,2,1,1,1,0,0,0,0,0,1,,1,1,0,1,0,0,0,0,1,0,,0,0,0,1,0,0,0,ABS,0,995,1,2,2,12,2,Sufficient,1,0,2,0,,,490848,1,490857,1
23179926,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-01,2023-03-01,1,1,1,1,0,0,0,1,0,999,2,2,"$25,000-$49,999",1,49,MAG,MAG,49049,49004,49004,490490031053,490490031053,490490031062.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,995,995,,,,,,0,8,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,0,995,1,1,0,12,1,Sufficient,3,0,0,1,,107.98673,490879,1,490859,1
23118057,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-03-09,2023-03-09,2,1,2,1,1,1,0,1,12,3,995,2,"$25,000-$49,999",1,49,MAG,MAG,49049,49004,49004,490490031053,490490031053,490490031053.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,995,995,,,,,,2,1,0,0,0,0,0,0,0,0,1,,1,0,0,1,0,0,0,0,0,1,i REGULARLY use both my bike and ebike for commuting during the other seasons,0,1,1,0,0,0,0,ABS,0,995,1,2,1,12,1,Sufficient,2,1,1,0,,88.242386,490879,1,490859,1
23345637,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-04-26,2023-04-26,2,2,2,2,0,0,0,2,16,5,995,3,"$50,000-$74,999",1,49,MAG,MAG,49049,49004,49004,490490031031,490490031031,490490031031.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,995,995,,,,,,1,3,1,0,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,0,995,1,2,0,12,2,Sufficient,3,0,0,2,,68.33114,490880,1,490860,1
23005920,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-03-30,2023-03-30,2,2,2,2,0,0,0,4,11,6,995,4,"$75,000-$99,999",1,49,MAG,MAG,49049,49004,49004,490490031031,490490031031,490490031031.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,995,995,,,,,,2,1,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,1,You have not accounted for weather in your very complicated survey. Better weather would encourage me to ride more often my e-bike. I am not motivated to freeze my butt off during the winter months.,0,1,1,0,0,0,0,ABS,0,995,1,2,0,12,3,Sufficient,3,0,0,2,,75.16823,490880,1,490860,1
23195072,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-01,2023-03-01,2,2,2,2,0,0,0,3,6,5,995,3,"$50,000-$74,999",1,49,MAG,MAG,49049,49004,49004,490490031042,490490031042,490490031042.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,49,49051,490519405011.0,-111.01949,40.14301,498339.815280245,4443630.30845594,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,2,1,1,2,0,12,3,Sufficient,3,0,0,2,,105.91647,490881,1,490861,1
23358323,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-06-06,2023-06-06,3,3,3,3,0,3,1,2,10,7,995,5,"$100,000-$199,999",1,49,MAG,MAG,49049,49004,49004,490490031042,490490031042,490490031041.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,995,995,,,,,,3,5,0,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,3,3,12,2,Insufficient,1,0,3,0,,268.41342,490881,1,490861,1
23151338,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-15,2023-03-15,4,2,4,2,2,2,0,3,16,999,999,999,"$100,000-$199,999",1,49,MAG,MAG,49049,49004,49004,490490031042,490490031042,490490031042.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,995,995,,,,,,4,1,0,0,0,0,0,0,0,0,1,,1,1,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,4,2,12,3,Sufficient,2,2,2,0,,238.47234,490881,1,490861,1
23186946,9,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,rmove,rmove,2023-03-01,2023-03-07,7,2,7,2,5,1,0,2,206,7,995,5,,1,49,MAG,MAG,49049,49004,49004,490490031042,490490031042,490490031042.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,995,995,,,,,,7,1,0,1,1,0,1,0,0,0,0,,1,1,0,0,0,1,0,0,0,1,Goat heads on the paths.,1,0,1,0,0,0,0,ABS,0,995,1,6,1,12,2,Sufficient,2,5,2,0,,,490882,1,490862,1
23231945,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-15,2023-03-15,2,2,2,2,0,2,1,2,6,5,995,3,"$50,000-$74,999",1,49,MAG,MAG,49049,49004,49004,490490029013,490490029012,,31,Brigham Young University,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,995,995,,,,,,2,1,0,1,0,0,1,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,,1,1,1,0,0,0,0,College,0,995,1,2,2,12,2,Sufficient,1,0,2,0,41.2567567567568,,490861,1,490863,1
23229220,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-22,2023-03-22,2,2,2,2,0,2,2,1,5,2,995,1,"Under $25,000",1,49,MAG,MAG,49049,49004,49004,490490029013,490490029012,,31,Brigham Young University,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,995,995,,,,,,1,999,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,College,0,995,1,2,2,12,1,Insufficient,1,0,2,0,88.1043165467626,,490861,1,490863,1
23179199,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-29,2023-03-29,1,1,1,1,0,0,0,1,1,5,995,3,"$50,000-$74,999",1,49,MAG,MAG,49049,49004,49004,490490029013,490490029012,490490029013.0,20,,995,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,995,995,,,,,,0,5,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,1,1,1,0,0,0,0,ABS,0,995,1,1,0,12,1,Sufficient,3,0,0,1,,48.350433,490861,1,490863,1
23261342,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-06-15,2023-06-15,4,2,4,2,2,3,0,2,4,9,995,6,"$200,000 or more",1,49,MAG,MAG,49049,49004,49004,490490029013,490490029012,,32,,995,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,995,995,,,,,,4,1,0,0,0,0,1,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,,0,1,1,0,0,0,0,CBS,0,995,1,4,3,12,2,Insufficient,2,2,2,0,,103.33595,490861,1,490863,1
23010615,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-29,2023-03-29,3,2,3,2,1,2,1,2,34,999,999,999,"$50,000-$74,999",1,49,MAG,MAG,49049,49004,49004,490490029013,490490029012,490490029013.0,20,,995,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,995,995,,,,,,3,3,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,,1,1,1,0,0,0,0,ABS,0,995,1,3,2,12,2,Sufficient,2,1,2,0,,83.297585,490861,1,490863,1
23026943,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-29,2023-03-29,2,2,2,2,0,0,0,2,4,5,995,3,"$50,000-$74,999",1,49,MAG,MAG,49049,49004,49004,490490029014,490490029014,490490029014.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,995,995,,,,,,1,5,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,0,995,1,2,0,12,2,Sufficient,3,0,0,2,,68.33114,490862,1,490864,1
